FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination
3150088,3409,10000,0.04,33554432,32,16,1,0,2042.530777,40.11178708,4/8/15,26:00.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,16,2,0,2089.939647,39.20188379,4/8/15,26:40.1,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,16,4,0,2275.327704,36.00778008,4/8/15,27:19.3,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,16,8,0,2126.672251,38.52473903,4/8/15,27:55.3,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,16,16,0,2166.658481,37.81375718,4/8/15,28:33.8,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,16,32,0,2226.979318,36.78954196,4/8/15,29:11.6,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,32,1,0,2420.712492,33.84520793,4/8/15,29:48.4,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,32,2,0,2758.303408,29.70286798,4/8/15,30:22.3,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,32,4,0,2764.022068,29.64142418,4/8/15,30:52.0,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,32,8,0,2805.57358,29.20246196,4/8/15,31:21.6,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,32,16,0,2917.089551,28.08605289,4/8/15,31:50.8,Stampede,Gordon
3150088,3409,10000,0.04,33554432,32,32,32,0,2827.626986,28.97465706,4/8/15,32:18.9,Stampede,Gordon
23553926,912,10000,0.04,33554432,1,1,1,0,796.8320382,205.675046,4/8/15,32:47.9,Stampede,Gordon
23553926,912,10000,0.04,33554432,1,1,2,0,1375.307161,119.1649959,4/8/15,36:13.6,Stampede,Gordon
23553926,912,10000,0.04,33554432,1,1,4,0,1316.225481,124.5140011,4/8/15,38:12.7,Stampede,Gordon
23553926,912,10000,0.04,33554432,1,1,8,0,604.2064121,271.2457659,4/8/15,40:17.2,Stampede,Gordon
23553926,912,10000,0.04,33554432,1,1,16,0,1487.200188,110.1993589,4/8/15,44:48.5,Stampede,Gordon
23553926,912,10000,0.04,33554432,1,1,32,0,1183.633791,138.462148,4/8/15,46:38.7,Stampede,Gordon
23553926,912,10000,0.04,33554432,1,2,1,0,958.9886625,170.8971729,4/8/15,48:57.2,Stampede,Gordon
