FileSize,FileCount,Bandwidth,RTT,BufferSize,Parallelism,Concurrency,Pipelining,Fast,Throughput,Duration,Date,Time,Source,Destination,Note
104857664,64,10000000000,0.04,33554432,4,32,2,1,4140.11592,12.36685491,11/8/14,59:59.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,4,32,2,0,4301.727674,11.902246,11/8/14,00:11.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,4,32,4,1,3860.551202,13.26240397,11/8/14,00:23.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,4,32,4,0,3743.211421,13.67815304,11/8/14,00:36.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,4,32,8,1,3133.43835,16.33993196,11/8/14,00:50.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,4,32,8,0,3206.571834,15.96726084,11/8/14,01:06.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,4,32,16,1,2237.163632,22.88621807,11/8/14,01:22.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,4,32,16,0,2188.43395,23.39578891,11/8/14,01:45.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,4,32,32,1,2953.991157,17.33254385,11/8/14,02:09.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,4,32,32,0,2776.523342,18.44038486,11/8/14,02:26.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,1,1,1,2347.040608,21.81476307,11/8/14,02:44.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,1,1,0,903.9982909,56.63735986,11/8/14,03:06.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,1,2,1,1689.45955,30.30561399,11/8/14,04:03.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,1,2,0,2235.8395,22.89973497,11/8/14,04:33.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,1,4,1,1264.061813,40.5044179,11/8/14,04:56.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,1,4,0,1929.204464,26.53950191,11/8/14,05:36.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,1,8,1,1594.815232,32.10409808,11/8/14,06:03.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,1,8,0,2153.402466,23.77638483,11/8/14,06:35.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,1,16,1,815.1616153,62.80971193,11/8/14,06:59.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,1,16,0,2013.04996,25.43410087,11/8/14,08:02.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,1,32,1,1516.598083,33.75983405,11/8/14,08:27.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,1,32,0,1960.90778,26.11040998,11/8/14,09:01.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,2,1,1,1634.303993,31.32842016,11/8/14,09:27.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,2,1,0,1663.320851,30.78185606,11/8/14,09:58.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,2,2,1,1487.224162,34.42661595,11/8/14,10:29.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,2,2,0,1628.666366,31.43682599,11/8/14,11:04.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,2,4,1,1734.329569,29.52155113,11/8/14,11:35.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,2,4,0,1604.075879,31.91875291,11/8/14,12:05.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,2,8,1,1545.600292,33.12635183,11/8/14,12:36.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,2,8,0,1541.263888,33.21955299,11/8/14,13:10.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,2,16,1,1516.802596,33.75527,11/8/14,13:43.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,2,16,0,1527.879028,33.51057196,11/8/14,14:17.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,2,32,1,994.5505329,51.48062587,11/8/14,14:50.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,2,32,0,1402.800729,36.49847889,11/8/14,15:42.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,4,1,1,2112.418952,24.23767614,11/8/14,16:18.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,4,1,0,2439.590692,20.98718286,11/8/14,16:42.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,4,2,1,2163.753115,23.66266203,11/8/14,17:03.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,4,2,0,2434.441818,21.03157401,11/8/14,17:27.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,4,4,1,2315.926309,22.10784101,11/8/14,17:48.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,4,4,0,2318.273663,22.08545399,11/8/14,18:10.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,4,8,1,2011.950478,25.44799018,11/8/14,18:32.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,4,8,0,2313.70375,22.12908006,11/8/14,18:58.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,4,16,1,2082.991521,24.580091,11/8/14,19:20.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,4,16,0,1910.988206,26.79248023,11/8/14,19:44.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,4,32,1,1772.586598,28.88440418,11/8/14,20:11.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,4,32,0,1733.883854,29.52914095,11/8/14,20:40.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,1,1,3161.271226,16.196069,11/8/14,21:10.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,1,0,3095.306322,16.54122806,11/8/14,21:26.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,2,1,3304.859977,15.4923861,11/8/14,21:42.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,2,0,3165.734269,16.17323589,11/8/14,21:58.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,4,1,3274.048015,15.63820195,11/8/14,22:14.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,4,0,3084.167911,16.60097408,11/8/14,22:30.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,8,1,2749.966022,18.61846304,11/8/14,22:46.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,8,0,2861.671861,17.89169002,11/8/14,23:05.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,16,1,1938.143047,26.41710997,11/8/14,23:23.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,16,0,1814.498838,28.21721816,11/8/14,23:49.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,32,1,1790.783816,28.59089184,11/8/14,24:17.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,8,32,0,1708.379847,29.9699738,11/8/14,24:46.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,1,1,4294.894929,11.92118096,11/8/14,25:16.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,1,0,4513.954204,11.34265399,11/8/14,25:28.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,2,1,4524.274634,11.31678104,11/8/14,25:39.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,2,0,3822.550666,13.39424586,11/8/14,25:50.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,4,1,3868.532734,13.23504305,11/8/14,26:04.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,4,0,4138.623642,12.37131214,11/8/14,26:17.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,8,1,3154.102059,16.23288107,11/8/14,26:29.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,8,0,3146.573349,16.27172089,11/8/14,26:46.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,16,1,2057.384322,24.88602591,11/8/14,27:02.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,16,0,2509.964552,20.39875507,11/8/14,27:27.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,32,1,2009.582842,25.47798491,11/8/14,27:47.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,16,32,0,1841.263315,27.80705309,11/8/14,28:13.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,1,1,4953.537474,10.33610201,11/8/14,28:41.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,1,0,4814.379127,10.63485813,11/8/14,28:51.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,2,1,4680.691268,10.93863797,11/8/14,29:01.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,2,0,3861.55105,13.25900602,11/8/14,29:12.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,4,1,3734.717869,13.70928884,11/8/14,29:26.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,4,0,3897.580697,13.1364131,11/8/14,29:39.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,8,1,3247.716414,15.76497388,11/8/14,29:53.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,8,0,3022.519963,16.939569,11/8/14,30:08.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,16,1,2595.46192,19.7267921,11/8/14,30:25.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,16,0,2529.808818,20.23873901,11/8/14,30:45.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,32,1,3013.843425,16.98833013,11/8/14,31:05.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,8,32,32,0,2594.291604,19.73569512,11/8/14,31:22.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,1,1,1568.97951,32.63273883,11/8/14,31:42.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,1,0,996.2665924,51.39194608,11/8/14,32:15.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,2,1,2205.31842,23.21665716,11/8/14,33:06.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,2,0,1361.255008,37.61241913,11/8/14,33:29.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,4,1,2001.948507,25.57514215,11/8/14,34:07.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,4,0,921.4694223,55.56350923,11/8/14,34:32.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,8,1,1098.743363,46.59875703,11/8/14,35:28.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,8,0,2236.21467,22.89589,11/8/14,36:15.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,16,1,2105.326862,24.3193121,11/8/14,36:37.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,16,0,988.7988718,51.78007603,11/8/14,37:02.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,32,1,2186.63346,23.41505098,11/8/14,37:54.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,1,32,0,2094.708485,24.44259596,11/8/14,38:17.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,1,1,1644.283373,31.13825512,11/8/14,38:41.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,1,0,1769.397456,28.93646693,11/8/14,39:13.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,2,1,1752.988142,29.20733404,11/8/14,39:41.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,2,0,1670.587701,30.64795899,11/8/14,40:11.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,4,1,1758.354598,29.1181941,11/8/14,40:41.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,4,0,1416.055465,36.15683794,11/8/14,41:10.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,8,1,1728.409196,29.62267804,11/8/14,41:47.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,8,0,1501.059223,34.10931993,11/8/14,42:16.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,16,1,1683.34369,30.4157331,11/8/14,42:50.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,16,0,1488.761676,34.39106703,11/8/14,43:21.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,32,1,1864.807887,27.4559741,11/8/14,43:55.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,2,32,0,1191.664756,42.96517301,11/8/14,44:23.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,1,1,2325.906528,22.01298189,11/8/14,45:06.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,1,0,2142.670528,23.89547896,11/8/14,45:28.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,2,1,2579.65974,19.84763193,11/8/14,45:51.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,2,0,1964.204596,26.06659412,11/8/14,46:11.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,4,1,2334.52061,21.93176985,11/8/14,46:37.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,4,0,2485.397259,20.60037613,11/8/14,46:59.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,8,1,2308.772901,22.17633891,11/8/14,47:20.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,8,0,2329.741448,21.97674298,11/8/14,47:42.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,16,1,2043.382566,25.05655193,11/8/14,48:04.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,16,0,1979.11361,25.87023187,11/8/14,48:29.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,32,1,1996.922383,25.63951898,11/8/14,48:55.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,4,32,0,1414.819225,36.18844008,11/8/14,49:21.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,1,1,3574.726215,14.32284498,11/8/14,49:57.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,1,0,3239.044808,15.80718803,11/8/14,50:11.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,2,1,3080.830952,16.61895609,11/8/14,50:27.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,2,0,3455.998774,14.81487513,11/8/14,50:44.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,4,1,3122.67078,16.396276,11/8/14,50:58.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,4,0,3103.14147,16.4994669,11/8/14,51:15.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,8,1,2683.737865,19.07792497,11/8/14,51:31.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,8,0,2809.945997,18.22104597,11/8/14,51:50.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,16,1,2106.687316,24.30361891,11/8/14,52:09.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,16,0,2186.87181,23.412498,11/8/14,52:33.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,32,1,1692.536497,30.25051785,11/8/14,52:56.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,8,32,0,1854.006069,27.61597681,11/8/14,53:27.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,1,1,4286.929267,11.9433341,11/8/14,53:54.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,1,0,3958.787177,12.93330383,11/8/14,54:06.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,2,1,4192.224122,12.21314192,11/8/14,54:19.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,2,0,3327.196518,15.38839817,11/8/14,54:31.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,4,1,3763.985005,13.60265613,11/8/14,54:47.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,4,0,3240.821298,15.79851604,11/8/14,55:00.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,8,1,2908.186519,17.60553098,11/8/14,55:16.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,8,0,3224.46777,15.87864399,11/8/14,55:34.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,16,1,2430.787341,21.06320119,11/8/14,55:50.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,16,0,2489.912894,20.5630281,11/8/14,56:11.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,32,1,1592.492866,32.15091491,11/8/14,56:31.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,16,32,0,1810.966279,28.27226186,11/8/14,57:03.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,1,1,4752.867861,10.77250195,11/8/14,57:32.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,1,0,4738.699879,10.80470014,11/8/14,57:42.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,2,1,4796.757362,10.67392993,11/8/14,57:53.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,2,0,4750.89602,10.77696705,11/8/14,58:04.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,4,1,4409.209538,11.61211181,11/8/14,58:15.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,4,0,3367.41446,15.20460701,11/8/14,58:26.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,8,1,3296.072831,15.53369284,11/8/14,58:41.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,8,0,3534.627791,14.48531413,11/8/14,58:57.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,16,1,2109.471419,24.27153587,11/8/14,59:11.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,16,0,2442.630965,20.96106386,11/8/14,59:36.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,32,1,3200.517641,15.99746585,11/8/14,59:57.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,16,32,32,0,2286.854517,22.38888693,11/8/14,00:13.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,1,1,1179.841256,43.39574099,11/8/14,00:35.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,1,0,1606.433438,31.8719058,11/8/14,01:18.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,2,1,1458.516405,35.10423088,11/8/14,01:50.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,2,0,2065.833271,24.78424716,11/8/14,02:25.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,4,1,950.5568218,53.86327481,11/8/14,02:50.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,4,0,2069.791027,24.73685503,11/8/14,03:44.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,8,1,1165.334888,43.93593907,11/8/14,04:09.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,8,0,1341.978589,38.15268779,11/8/14,04:53.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,16,1,1338.800915,38.24324512,11/8/14,05:31.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,16,0,2203.021049,23.24087405,11/8/14,06:09.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,32,1,962.0237658,53.22121787,11/8/14,06:32.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,1,32,0,1890.760188,27.07911897,11/8/14,07:26.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,1,1,1555.718714,32.91089702,11/8/14,07:53.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,1,0,1828.498029,28.00121117,11/8/14,08:26.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,2,1,1571.534838,32.57975698,11/8/14,08:54.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,2,0,1559.061062,32.840343,11/8/14,09:26.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,4,1,1769.93737,28.92764688,11/8/14,09:59.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,4,0,1283.633685,39.88683295,11/8/14,10:28.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,8,1,1616.015027,31.68293405,11/8/14,11:08.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,8,0,1527.529394,33.51823902,11/8/14,11:40.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,16,1,1725.929146,29.66524386,11/8/14,12:13.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,16,0,1528.775747,33.49091506,11/8/14,12:43.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,32,1,1335.65781,38.33324194,11/8/14,13:16.7,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,2,32,0,1525.175077,33.56998205,11/8/14,13:55.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,1,1,2376.203636,21.54702997,11/8/14,14:28.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,1,0,2540.493753,20.15362,11/8/14,14:50.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,2,1,2259.280103,22.66214395,11/8/14,15:10.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,2,0,2535.174489,20.19590592,11/8/14,15:33.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,4,1,2486.985774,20.58722591,11/8/14,15:53.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,4,0,2546.622744,20.10511303,11/8/14,16:14.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,8,1,2291.905756,22.33954501,11/8/14,16:34.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,8,0,1823.876069,28.07215095,11/8/14,16:56.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,16,1,1877.393351,27.27191401,11/8/14,17:24.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,16,0,1954.496579,26.196064,11/8/14,17:51.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,32,1,1411.692568,36.26858592,11/8/14,18:18.0,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,4,32,0,1825.621157,28.04531002,11/8/14,18:54.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,1,1,3430.491539,14.92505503,11/8/14,19:22.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,1,0,3152.941751,16.23885393,11/8/14,19:37.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,2,1,2948.291572,17.36605191,11/8/14,19:53.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,2,0,2804.988406,18.25324798,11/8/14,20:10.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,4,1,3190.938697,16.04548907,11/8/14,20:29.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,4,0,2939.236742,17.41954398,11/8/14,20:45.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,8,1,2464.872773,20.77192998,11/8/14,21:02.6,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,8,0,2876.474299,17.79963183,11/8/14,21:23.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,16,1,2119.240986,24.15965295,11/8/14,21:41.1,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,16,0,2317.83078,22.089674,11/8/14,22:05.3,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,32,1,1601.492065,31.97025085,11/8/14,22:27.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,8,32,0,1674.693731,30.57281399,11/8/14,22:59.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,1,1,3762.670821,13.60741305,11/8/14,23:29.9,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,1,0,3963.678092,12.91735005,11/8/14,23:43.5,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,2,1,3564.453022,14.36412287,11/8/14,23:56.4,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,2,0,4124.615462,12.41334105,11/8/14,24:10.8,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,4,1,3211.401449,15.94325399,11/8/14,24:23.2,Stampede,Gordon/Oasis,
104857664,64,10000000000,0.04,33554432,32,16,4,0,3754.844542,13.63578296,11/8/14,24:39.2,Stampede,Gordon/Oasis,
